"measure-date","classes","files","directories","functions","comment_lines","comment_lines_density","complexity","file_complexity","class_complexity","function_complexity","function_complexity_distribution","file_complexity_distribution","coverage","duplicated_lines","duplicated_blocks","duplicated_files","duplicated_lines_density","blocker_violations","critical_violations","false_positive_issues","confirmed_issues","last_commit_date","code_smells","bugs","effort_to_reach_maintainability_rating_a","afferent-couplings","efferent-couplings","cognitive_complexity","lines","ncloc","ncloc_language_distribution","lines_to_cover","line_coverage","violations","major_violations","minor_violations","info_violations","sqale_rating","number-of-classes-and-interfaces","missing_package_info","open_issues","reopened_issues","alert_status","quality_gate_details","quality_profiles","reliability_remediation_effort","reliability_rating","security_remediation_effort","security_rating","package-dependency-cycles","package","statements","uncovered_lines","sqale_index","development_cost","sqale_debt_ratio","new_sqale_debt_ratio","vulnerabilities","wont_fix_issues"
"2002-06-10T18:01:16Z","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","OK","{""level"":""OK"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":"""",""level"":""OK""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","0","0","1.0","0","1.0","0","0","0","0","0","0","0.0","0","0","0"
"2015-05-03T13:57:59Z","50","47","3","513","1760","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430661479000","474","1","0","0","0","530","11321","6371","java=6371","3620","0.0","477","283","128","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2749","3620","7733","191130","4.0","4.2282967186539215","2","0"
"2015-05-03T14:06:43Z","50","47","3","513","1760","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430661479000","474","1","0","0","0","530","11321","6371","java=6371","3620","0.0","477","283","128","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2749","3620","7733","191130","4.0","4.2282967186539215","2","0"
"2015-05-03T14:07:18Z","50","47","3","513","1760","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430661479000","474","1","0","0","0","530","11321","6371","java=6371","3620","0.0","477","283","128","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2749","3620","7733","191130","4.0","4.2282967186539215","2","0"
"2015-05-03T14:10:53Z","50","47","3","513","1760","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430661479000","474","1","0","0","0","530","11321","6371","java=6371","3620","0.0","477","283","128","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2749","3620","7733","191130","4.0","4.2282967186539215","2","0"
"2015-05-03T14:27:31Z","50","47","3","513","1768","21.7","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430663251000","474","1","0","0","0","530","11331","6371","java=6371","3620","0.0","477","283","128","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2749","3620","7733","191130","4.0","4.2282967186539215","2","0"
"2015-05-03T14:31:12Z","50","47","3","513","1769","21.7","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430663472000","474","1","0","0","0","530","11335","6371","java=6371","3620","0.0","477","283","128","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2749","3620","7733","191130","4.0","4.2282967186539215","2","0"
"2015-05-03T14:34:34Z","50","47","3","513","1769","21.7","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430663472000","474","1","0","0","0","530","11335","6371","java=6371","3620","0.0","477","283","128","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2749","3620","7733","191130","4.0","4.2282967186539215","2","0"
"2015-05-03T14:48:15Z","50","47","3","513","1768","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430664495000","474","1","0","0","0","530","11380","6416","java=6416","3663","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2752","3663","7730","192480","4.0","4.194962272525522","2","0"
"2015-05-03T17:09:29Z","50","47","3","513","1768","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430664495000","474","1","0","0","0","529","11377","6413","java=6413","3663","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2752","3663","7730","192390","4.0","4.197058007216209","2","0"
"2015-05-03T17:10:00Z","50","47","3","513","1768","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430664495000","474","1","0","0","0","528","11374","6410","java=6410","3663","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2752","3663","7730","192300","4.0","4.199155836943241","2","0"
"2015-05-03T17:13:54Z","50","47","3","513","1768","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430673234000","474","1","0","0","0","528","11374","6410","java=6410","3663","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2752","3663","7730","192300","4.0","4.199155836943241","2","0"
"2015-05-08T14:16:28Z","50","47","3","513","1768","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430673234000","474","1","0","0","0","528","11374","6410","java=6410","3663","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2752","3663","7730","192300","4.0","4.199155836943241","2","0"
"2015-05-09T18:04:14Z","50","47","3","513","1768","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430673234000","474","1","0","0","0","528","11374","6410","java=6410","3663","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2752","3663","7730","192300","4.0","4.199155836943241","2","0"
"2015-05-09T18:05:52Z","50","47","3","513","1768","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430673234000","474","1","0","0","0","528","11374","6410","java=6410","3663","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2752","3663","7730","192300","4.0","4.199155836943241","2","0"
"2015-05-11T11:42:46Z","50","47","3","513","1768","21.6","853","18.1","17.1","1.7","1=420;2=45;4=20;6=10;8=3;10=5;12=7","0=15;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1430673234000","474","1","0","0","0","528","11374","6410","java=6410","3663","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2752","3663","7730","192300","4.0","4.199155836943241","2","0"
"2015-06-09T05:18:22Z","51","48","3","516","1769","21.6","857","17.9","16.8","1.7","1=423;2=44;4=21;6=10;8=3;10=5;12=7","0=16;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1433827102000","474","1","0","0","0","529","11405","6432","java=6432","3673","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2760","3673","7730","192960","4.0","4.183125864453665","2","0"
"2015-06-14T09:50:14Z","51","48","3","516","1769","21.6","857","17.9","16.8","1.7","1=423;2=44;4=21;6=10;8=3;10=5;12=7","0=16;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1434275414000","474","1","0","0","0","529","11422","6432","java=6432","3673","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2760","3673","7730","192960","4.0","4.183125864453665","2","0"
"2015-06-14T09:51:59Z","51","48","3","516","1769","21.6","857","17.9","16.8","1.7","1=423;2=44;4=21;6=10;8=3;10=5;12=7","0=16;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1434275519000","474","1","0","0","0","529","11423","6433","java=6433","3673","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2760","3673","7730","192990","4.0","4.182431684920898","2","0"
"2015-06-14T10:00:57Z","51","48","3","516","1769","21.6","857","17.9","16.8","1.7","1=423;2=44;4=21;6=10;8=3;10=5;12=7","0=16;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1434275519000","474","1","0","0","0","529","11423","6433","java=6433","3673","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2760","3673","7730","192990","4.0","4.182431684920898","2","0"
"2015-06-17T19:14:06Z","51","48","3","516","1769","21.6","857","17.9","16.8","1.7","1=423;2=44;4=21;6=10;8=3;10=5;12=7","0=16;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1434275519000","474","1","0","0","0","529","11423","6433","java=6433","3673","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2760","3673","7730","192990","4.0","4.182431684920898","2","0"
"2015-06-22T18:30:37Z","51","48","3","516","1769","21.6","857","17.9","16.8","1.7","1=423;2=44;4=21;6=10;8=3;10=5;12=7","0=16;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1434275519000","474","1","0","0","0","529","11423","6433","java=6433","3673","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2760","3673","7730","192990","4.0","4.182431684920898","2","0"
"2015-06-26T11:21:24Z","51","48","3","516","1769","21.6","857","17.9","16.8","1.7","1=423;2=44;4=21;6=10;8=3;10=5;12=7","0=16;5=9;10=10;20=6;30=3;60=1;90=3","0.0","661","35","9","5.8","0","46","0","0","1434275519000","474","1","0","0","0","529","11423","6433","java=6433","3673","0.0","477","282","129","20","1.0","0","2","477","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""46"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""477"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","30","4.0","60","4.0","0","3","2760","3673","7730","192990","4.0","4.182431684920898","2","0"
