"issueName","mannWhitneyPvalue","shapiroWilkPvalue","kendallPvalue","kendallTau","pearsonPvalue","pearsonCor"
"squid.S2184",5.106671706983e-08,2.5639851991773e-47,0.599535810176427,-0.0211296029167961,0.651209354046942,-0.0183858206095338
"squid.S2276",9.93835647898968e-10,7.24529356745972e-48,0.000210012346947925,0.149161985133987,0.0642091138488077,0.0751672559608201
"squid.S2386",1.49164203900422e-08,1.74986181938125e-47,0.0656680393289909,0.0740720959961226,0.418966177682765,0.0328633592654086
"squid.S888",4.02034441439848e-09,1.15941486777566e-47,0.71088701532358,-0.0149161693842663,0.749629117693361,-0.0129792318180547
"squid.SwitchLastCaseIsDefaultCheck",4.02034441439848e-09,1.15941486777566e-47,0.71088701532358,-0.0149161693842663,0.749629117693361,-0.0129792318180547
"squid.UnusedPrivateMethod",0.000207615330348567,3.5722348249474e-46,0.000383198074842359,0.142643010748589,0.0570385889280854,0.0772847436541268
"squid.UselessImportCheck",0.00379063012970448,6.81618469992363e-43,0.247658613406628,-0.0458870326925115,0.856072093379433,-0.0073769491324305
"code_smells.antisingleton",3.67209225038511e-106,4.951401129243e-48,0.000179497353887389,-0.12291526137586,0.189996277537028,-0.0477808874636079
"code_smells.class_data_private",4.34457243306631e-107,3.47921775717484e-48,9.79352396775616e-05,-0.127817129801258,0.185362269984929,-0.0482846509334123
"code_smells.complex_class",2.87935202089573e-83,1.70888480265909e-44,0.112647167005381,0.0520503227749753,1.20391084245091e-17,0.30454268703133
"code_smells.lazy_class",1.74987757124747e-88,2.83582528767371e-45,1.75166318773218e-10,-0.209383948466334,0.000754703589987333,-0.122429199311587
"code_smells.long_method",5.26091553783932e-78,1.02653981503983e-43,6.19877166287271e-05,0.131408609610717,8.75501494899599e-07,0.177957287684806
"code_smells.long_parameter_list",6.98314215642549e-111,7.91529313768565e-49,0.699074741422304,0.0126834348844278,0.506212890738571,0.0242452922616959
"code_smells.many_field_attributes_not_complex",2.53825998323637e-115,1.26485676786327e-49,3.62584179760229e-06,-0.151968753059174,0.0459720604623645,-0.0727017022315739
"code_smells.spaghetti_code",8.66101191200726e-125,1.01569826248306e-51,0.019934896151502,0.0763680898025295,0.0366672225649758,0.0761091641601845
"common.java.DuplicatedBlocks",1.14937504332362e-77,1.15175444614892e-43,0.0648644793966758,0.0605739118063569,1.39986025045741e-10,0.230872870231113
"squid.ClassCyclomaticComplexity",1.98360798947963e-119,1.97898972008002e-50,7.81276467530128e-06,0.146669887544278,2.55863610966135e-44,0.478078827608578
"squid.ClassVariableVisibilityCheck",3.42796682302293e-94,2.80145078127008e-50,7.41270116405877e-05,-0.128545508939532,0.127153894380712,-0.0556018587021229
"squid.CommentedOutCodeLine",4.60789287041221e-115,1.44386673388106e-50,0.00765787357327052,0.0871701755762353,1.15299905329684e-05,0.158985993502988
"squid.EmptyStatementUsageCheck",4.12230867316143e-114,2.58377669241719e-50,6.42892114303486e-08,0.176824679423592,1.05954222865643e-60,0.549494402543776
"squid.ForLoopCounterChangedCheck",2.21400194283576e-124,8.35900404526241e-52,0.147882542556311,-0.0474623325371767,0.593489646909981,-0.0194697966690696
"squid.HiddenFieldCheck",2.43873013098572e-125,6.69564152315326e-52,0.119823035528872,0.0510368312234139,0.478494379467383,0.0258488601752358
"squid.LabelsShouldNotBeUsedCheck",2.43873013098572e-125,6.69564152315326e-52,0.306524785709166,-0.0335497929282597,0.659922458377221,-0.0160501879912876
"squid.MethodCyclomaticComplexity",2.71568710043469e-65,1.29196872880556e-44,0.00246254026462236,0.0969496735602732,5.62892867184126e-21,0.33294954465881
"squid.ModifiersOrderCheck",7.80912500127087e-119,1.71154083039372e-51,0.824473239916776,-0.0072627040563336,0.773790143814026,-0.0104843546398425
"squid.RedundantThrowsDeclarationCheck",3.85775181863501e-120,5.75028357751959e-51,0.63061387936974,0.0157505400685731,0.357031283772957,0.0335884387406279
"squid.S00100",3.10906216384915e-119,1.69395583779466e-51,0.214198367998469,-0.0406693600747464,0.504221119865728,-0.0243589365148328
"squid.S00105",1.0724361772899e-123,2.05956759220845e-51,0.00989192985970122,0.0846367011153576,1.48164023907318e-06,0.174250736945161
"squid.S00107",8.87516644226033e-122,3.53836220093329e-51,0.375187922668781,-0.0290794983047036,0.908660518881342,0.00418508168761721
"squid.S00108",1.25305358172596e-124,9.62591907652704e-52,0.147882542556311,-0.0474623325371767,0.554725838360983,-0.0215450347871308
"squid.S00112",1.71304995177762e-93,1.6722745511456e-49,6.04422182305251e-06,-0.146718789894227,0.269331772752899,-0.0402777581286511
"squid.S00115",1.0724361772899e-123,2.05956759220845e-51,0.306130062424423,-0.0335771830654369,0.552453203859634,-0.0216688220038852
"squid.S00117",4.74992024413683e-117,3.38384145846183e-51,0.268251708086527,-0.0362242980432822,0.514968925296905,-0.0237484540938343
"squid.S106",8.77849489579029e-125,6.69564152315326e-52,0.0877382572066184,0.0560218240405846,0.0248435056524312,0.0817142577306005
"squid.S1066",6.47179172741259e-113,1.93747089663385e-49,0.000557801481008717,0.112908038296994,2.12703580501077e-06,0.171657397087037
"squid.S1067",5.17098576445747e-111,3.17669413916283e-49,0.784714513868365,-0.00892877763365877,0.047586896043977,0.0721708265618791
"squid.S1118",7.63118391709856e-117,6.50747117090534e-50,6.5691689135733e-05,-0.130957802495082,0.0736645946914167,-0.0651791441570061
"squid.S1125",8.66101191200726e-125,1.01569826248306e-51,0.1478821017031,-0.0474781086162353,0.533457749512891,-0.0227134805389357
"squid.S1126",1.675525368934e-119,1.0543285685825e-50,0.086597619906908,0.0561601058148822,0.00237982302776248,0.110489722597686
"squid.S1132",3.20005381706954e-115,1.48884999815183e-51,0.00158290602965004,-0.103281407524356,0.461675847379624,-0.0268465306575108
"squid.S1134",4.46509428072461e-122,5.18363738884893e-51,0.15657426157703,0.0464818185444074,0.0110355355574235,0.0925135000316404
"squid.S1135",2.63490478258852e-93,4.06827682208354e-47,0.0120064575823755,0.0816938383734615,3.46728207539462e-14,0.271288483185233
"squid.S1141",1.77933483799004e-120,5.5643930049316e-51,0.00133237133040929,0.105102269030657,0.000506674334523061,0.126334157123172
"squid.S1143",8.8473825124571e-124,1.31615271108239e-51,0.031785662835215,0.0703999983081013,0.000451926571348507,0.12743470071734
"squid.S1147",3.53193935550828e-125,6.69564152315326e-52,0.0846478206433814,0.0565757121313813,0.0148379338229123,0.088697432425021
"squid.S1148",2.43873013098572e-125,6.69564152315326e-52,0.0877382572066184,0.0560218240405846,0.0248435056524312,0.0817142577306005
"squid.S1149",1.0724361772899e-123,2.05956759220845e-51,0.304420090538926,0.033696110514311,0.938355445343821,0.00282112286474565
"squid.S1151",8.93394195327484e-117,2.31879006795312e-51,0.270931252301378,-0.0360366856521011,0.00128222879885395,0.117053724247207
"squid.S1155",1.6519601488293e-108,4.37827048027436e-50,0.0520812972527635,0.0633491682149929,2.08867314724817e-05,0.154292163697758
"squid.S1157",8.27882992217609e-123,1.39042789267044e-51,0.998071943426517,-7.92321620700646e-05,0.566207604091273,-0.0209233697044129
"squid.S1160",2.43873013098572e-125,6.69564152315326e-52,0.306524785709166,-0.0335497929282597,0.659922458377221,-0.0160501879912876
"squid.S1161",2.43873013098572e-125,6.69564152315326e-52,0.104065693936611,0.0533315104567147,0.274873819669171,0.039815209564077
"squid.S1163",1.73879346423729e-124,8.85385379236817e-52,0.0948020013343438,0.0547943673984622,7.97814837044541e-05,0.14316724600554
"squid.S1166",1.61121345098032e-93,2.58342033270464e-50,0.00430172489590087,0.0925821778669998,0.111849055497498,0.0579495619989469
"squid.S1168",1.98446363373914e-118,1.05503717288044e-50,0.230984246290835,-0.0392207861431795,0.936050720135498,-0.00292681918942535
"squid.S1172",1.0724361772899e-123,2.05956759220845e-51,0.589140763753635,0.0177201898822318,0.577572695435606,0.0203139406280534
"squid.S1181",1.5483935887345e-123,1.89846726384054e-51,0.0961651271305194,0.0545604256370106,0.13688615014955,0.0542211974333219
"squid.S1185",5.39353043347154e-123,2.61540715910242e-51,0.0267806855771486,0.0726262646048623,1.81922895273811e-07,0.188594478907031
"squid.S1186",8.06846338133151e-74,1.62405062411608e-45,0.86169474520778,0.00559601167230152,2.80672551777994e-07,0.185720038786945
"squid.S1188",1.02310735992602e-88,2.76404897212423e-48,5.41397553604648e-25,0.33409878241595,3.66570942035113e-134,0.74463632201818
"squid.S1192",3.50329517908735e-88,1.37439338828767e-49,0.00223149540909008,-0.0988584324347927,0.26164117535036,-0.0409305629330597
"squid.S1193",2.07530103050861e-119,5.72109214402758e-51,0.00192901295734518,0.101518332288947,0.000759358498697483,0.122368056096874
"squid.S1197",3.83480660505119e-100,9.08880562592022e-51,0.151624240728635,0.046665342306881,0.265898981907201,0.0405675408902895
"squid.S1199",6.69909580099711e-99,2.37928878353954e-50,0.25852167351243,0.0367191349760504,0.251678196266511,0.0417962550113032
"squid.S1210",2.43873013098572e-125,6.69564152315326e-52,0.306524785709166,-0.0335497929282597,0.659922458377221,-0.0160501879912876
"squid.S1213",3.31334745540688e-119,6.05554578242873e-51,0.482229542081958,-0.0230203681825845,0.72031516364404,0.0130600726750183
"squid.S1214",2.53825998323637e-115,1.26485676786327e-49,3.62584179760229e-06,-0.151968753059174,0.0459720604623645,-0.0727017022315739
"squid.S1215",3.1994005911627e-116,5.60806453095213e-51,0.671695226577097,-0.0138613550121905,0.207322383186717,0.0459735352850024
"squid.S1226",6.92041676662785e-100,1.11501045112588e-48,0.193166566523583,0.0423522563630779,0.329836411119547,0.0355348844771543
"squid.S1301",1.55005060265899e-122,2.44195129780983e-51,0.256181565658232,0.037215297267344,0.000456328559384834,0.127341743856094
"squid.S1313",2.1444020981064e-123,1.54990724399207e-51,0.423097926665136,-0.0262698345659681,0.626639030565943,-0.0177439766437116
"squid.S134",7.06543313152441e-70,1.06566255692611e-46,6.18221805053513e-07,0.159821940298285,2.20369238310906e-15,0.28330183035649
"squid.S135",1.13410848230387e-116,2.75033405330846e-50,0.320370969350355,0.03251429523611,0.132243929817821,0.0548699542309386
"squid.S1444",3.42796682302293e-94,2.80145078127008e-50,7.41270116405877e-05,-0.128545508939532,0.127153894380712,-0.0556018587021229
"squid.S1452",4.99404377099716e-120,8.21686749680603e-51,0.0998286103837366,-0.0539345054072865,0.532245967182473,-0.0227807489134067
"squid.S1479",2.43873013098572e-125,6.69564152315326e-52,0.0791423660570933,0.057604361442861,0.000669611413856006,0.123613305897124
"squid.S1481",9.70899008456762e-124,9.70900142263189e-52,0.626731712219789,0.0159513735531785,0.0745821095801469,0.0649731427632231
"squid.S1488",4.45695262617011e-110,1.88812043560541e-49,2.15569358946373e-07,0.169567634331727,1.60092576274147e-08,0.203946554070545
"squid.S1596",8.52792112586284e-124,9.67280922085495e-52,0.181659838187957,0.0438039940698851,0.608071910204343,0.0187054803213782
"squid.S1764",2.43873013098572e-125,6.69564152315326e-52,0.109836918166373,0.0524611148854627,0.367969232058255,0.0328320348696564
"squid.S1872",1.82545215123941e-122,8.7405664292935e-52,0.289743494430979,-0.034703458046286,0.809809536086651,-0.0087791446570808
"squid.S1905",1.25305358172596e-124,9.62591907652704e-52,0.5826829678133,0.0180222536285034,0.00975430437621641,0.0940663097967073
"squid.S2065",3.53193935550828e-125,6.69564152315326e-52,0.936567659133482,0.00261118671375606,0.803698283723231,-0.00906701329686703
"squid.S2068",2.43873013098572e-125,6.69564152315326e-52,0.306524785709166,-0.0335497929282597,0.659922458377221,-0.0160501879912876
"squid.S2166",6.5980437914823e-119,2.53561432898849e-50,0.000201955332078964,-0.12194104269726,0.109472101805167,-0.0583364750813732
"squid.S2184",1.74510941354749e-119,1.30869765218756e-50,0.200707378220983,-0.0419213670296671,0.692698325491947,-0.0144153540271278
"squid.S2250",1.0724361772899e-123,2.05956759220845e-51,0.0331616688432569,0.0698896974549768,0.513835745440135,0.0238125041807149
"squid.S2272",8.66101191200726e-125,1.01569826248306e-51,0.060742260469388,0.0615311808599559,0.385639458486506,0.0316389740455804
"squid.S2274",2.43873013098572e-125,6.69564152315326e-52,0.141261664204931,0.0482673907694302,0.605002198712889,0.0188656854808153
"squid.S2276",3.53193935550828e-125,6.69564152315326e-52,0.30538539643662,0.0336289197983735,0.89315841666552,0.00489933609197412
"squid.S2326",2.43873013098572e-125,6.69564152315326e-52,0.306524785709166,-0.0335497929282597,0.659922458377221,-0.0160501879912876
"squid.S2386",4.41827673609013e-124,1.36070530721529e-51,0.964414179777711,0.00146318143030931,0.684473137526156,-0.0148227839427632
"squid.S2447",8.66101191200726e-125,1.01569826248306e-51,0.504635283461224,-0.02189143923225,0.626087686343734,-0.0177723483039797
"squid.SwitchLastCaseIsDefaultCheck",3.45295490126147e-112,5.76978375047069e-51,0.0843575596292195,0.056467374304948,0.00776361273667787,0.0968834943766686
"squid.UnusedPrivateMethod",1.21567599604224e-115,1.70296580135136e-50,0.216609637829248,0.0404344402756443,0.0703343130879546,0.0659449231270497
"squid.UselessParenthesesCheck",3.05702106297756e-124,1.46489782434952e-51,0.827819791143052,-0.00713617477554195,0.649604836616919,0.0165713964128809
"code_smells.antisingleton",0.0219974017024787,6.87447527701603e-29,0.000667167106277579,0.244146235171956,0.015168853058228,0.175493419487498
"code_smells.class_data_private",0.571903629540916,2.91758518060057e-27,6.26251628217267e-05,0.287193931707197,0.000104806765111775,0.276994165429576
"code_smells.complex_class",0.0754960954216005,6.79014069612188e-25,0.000328716638002716,0.257694281997605,0.00388617918185235,0.207990218623555
"code_smells.lazy_class",0.0103307037933488,4.4719008508219e-24,0.101307675159536,-0.11756598247957,0.120440047237555,-0.112747533226254
"code_smells.long_method",0.0147190551707545,3.31427064379415e-24,0.960566486487809,-0.00354752243203221,0.8907524414848,-0.0100038734405052
"code_smells.long_parameter_list",0.00104918772646185,2.41300047271863e-23,0.000890373515086304,0.23842970055831,0.000277160393450845,0.260235418934684
"code_smells.spaghetti_code",0.00941115894258855,3.54081255208674e-29,4.59324382133357e-05,0.292411613996394,0.00310816425316332,0.212888342865081
"common.java.DuplicatedBlocks",5.36082231636757e-06,4.15617509759227e-22,0.00178485476250394,0.224138597321434,0.000380942786989286,0.254506403539778
"squid.AssignmentInSubExpressionCheck",0.00104436939111112,7.33933385215194e-30,0.787113646418169,-0.0193768876634391,0.798603719163284,-0.018582724692788
"squid.ClassCyclomaticComplexity",0.00941115894258855,3.54081255208674e-29,0.638183455152089,-0.0337398016149685,0.656779996361586,-0.0323569737044635
"squid.ClassVariableVisibilityCheck",0.796971658611751,1.5363107482227e-27,0.000263152854662764,0.258935940992199,0.169753022930473,0.0997534746329792
"squid.CommentedOutCodeLine",0.133596517282684,3.27540317182026e-26,2.9177236296324e-09,0.416725860456003,2.50623766746026e-06,0.333042778899686
"squid.EmptyStatementUsageCheck",0.00344633108961509,1.71372379153798e-29,0.701769898807266,-0.0274754565510531,0.717480569842568,-0.0263493732205629
"squid.ForLoopCounterChangedCheck",0.00941115894258855,3.54081255208674e-29,0.0552210497857801,0.137554575814872,0.0235270274821466,0.163839279551172
"squid.HiddenFieldCheck",0.835586318391768,1.26393717701191e-29,0.00737062349645915,0.189804293647026,0.865919246264109,-0.0122973942564119
"squid.MethodCyclomaticComplexity",0.356461369955636,1.66523250382859e-26,1.85876774740122e-16,0.584366499613402,7.14114594857762e-11,0.449176758860417
"squid.ModifiersOrderCheck",0.781851623800765,1.38999892561995e-27,0.277474645811628,-0.0772459895460366,0.446918927594496,-0.0553534563862048
"squid.RedundantThrowsDeclarationCheck",0.00105495280242899,7.33933385215194e-30,0.787113646418169,-0.0193768876634391,0.798603719163284,-0.018582724692788
"squid.S00100",0.0486813042324563,1.75575738424741e-29,0.00418717141177114,0.205042491730917,0.247904658285715,0.0840092796703444
"squid.S00101",0.374300900335942,9.95943919792032e-26,0.216239601486048,-0.088313254266678,0.261146588594136,-0.0817073329095924
"squid.S00105",0.00941115894258855,3.54081255208674e-29,2.71683444291369e-05,0.301062845179719,1.19347732060308e-05,0.310986469492899
"squid.S00107",0.00104436939111112,7.33933385215194e-30,0.787113646418169,-0.0193768876634391,0.798603719163284,-0.018582724692788
"squid.S00108",0.260078193951175,1.15972390346274e-29,0.472610194999278,0.0511141747968799,0.933567886480197,-0.00607128008005849
"squid.S00112",1.24473999920229e-06,2.120725730323e-25,0.020619029495006,0.161393851991626,1.36617953092296e-06,0.34117414706535
"squid.S00115",0.00104436939111112,7.33933385215194e-30,0.787113646418169,-0.0193768876634391,0.798603719163284,-0.018582724692788
"squid.S00116",7.85504128078565e-09,9.32163662102965e-21,0.107244765498503,0.109710674659791,0.0255938742536266,0.16152310134706
"squid.S00117",2.90556269532058e-09,6.65346948432382e-23,0.00209121932153558,0.208652108924737,2.77549763679984e-07,0.361501575374918
"squid.S106",0.541650497913523,6.32623420766303e-29,0.00443120471594914,0.201946972052364,0.991162887573011,-0.000806719744278763
"squid.S1066",0.574918359366512,2.79904737392706e-27,5.19497271768337e-05,0.289114832649236,7.41048442270788e-06,0.317907580459597
"squid.S1067",0.00105495280242899,7.33933385215194e-30,0.000255976868699518,0.26233324836656,0.00106972058736645,0.234938733615962
"squid.S1068",0.439339660180695,1.70042994810878e-27,1.76163201407724e-05,0.306752253418027,2.78817129518126e-06,0.331589925401776
"squid.S1118",0.00104436939111112,7.33933385215194e-30,0.787113646418169,-0.0193768876634391,0.798603719163284,-0.018582724692788
"squid.S1125",0.00104436939111112,7.33933385215194e-30,0.000255976868699518,0.26233324836656,0.00106972058736645,0.234938733615962
"squid.S1132",0.961905512345531,1.05834809351045e-27,0.00037521766970997,0.251843168744246,0.00193409451779814,0.222953558422055
"squid.S1141",0.00104436939111112,7.33933385215194e-30,0.000121455361798104,0.275748016748941,6.65490894728876e-06,0.319445886385546
"squid.S1147",0.00347698456013804,1.56754080463915e-29,0.701773919372443,-0.0274391853054694,0.731543780440771,-0.0249839947388648
"squid.S1148",0.00104436939111112,7.33933385215194e-30,0.787113646418169,-0.0193768876634391,0.798603719163284,-0.018582724692788
"squid.S1149",0.0288581213307368,6.86037086245864e-26,0.000862102776332237,0.233179846288703,0.000875794748522042,0.238854044289129
"squid.S1151",0.162650827006798,1.43841805347918e-29,1.59793530459253e-07,0.373374836476336,0.781299860139404,0.0202189449478257
"squid.S1155",0.0832844159030593,2.28206617420194e-28,3.8402857461909e-05,0.295387078619078,0.00588095552200149,0.198611847674586
"squid.S1161",0.0281097585899419,6.38092922668236e-29,0.000228540199908129,0.263549772108329,5.07896173247679e-06,0.3232746993729
"squid.S1165",0.00344633108961509,1.71372379153798e-29,0.701769898807266,-0.0274754565510531,0.717480569842568,-0.0263493732205629
"squid.S1166",0.9720594727189,8.67773151391501e-28,0.211641145026754,0.0883656830540016,0.0928377533018498,0.121951238950053
"squid.S1172",0.00344633108961509,1.71372379153798e-29,0.0163641264570626,0.172249977608525,0.0341290356884216,0.15339099410542
"squid.S1182",2.35695513348804e-18,2.19678873314031e-19,0.0101965202592847,-0.183859692531815,0.0568253640992435,-0.138061331645984
"squid.S1186",0.348966027536589,3.55120505167374e-26,0.123384536614481,0.109136326533182,0.634197862012196,0.0346467013671264
"squid.S1188",0.320824617855035,9.662044631116e-28,6.33328086265732e-24,0.719957448101338,3.75665366934605e-29,0.697392880864449
"squid.S1192",0.821263315847026,5.62704959588981e-28,0.000303649453432091,0.256365447712186,0.0440634320683642,0.145868128606738
"squid.S1197",0.803654305184923,1.29737354623049e-28,2.10591668172302e-09,0.425181319563038,0.240339942165085,0.0853627919637262
"squid.S1199",0.0041625115302925,1.06221143387168e-29,0.167765727241677,0.0967183744091712,0.788099416437897,-0.0195748289014236
"squid.S1210",0.00104436939111112,7.33933385215194e-30,0.787113646418169,-0.0193768876634391,0.798603719163284,-0.018582724692788
"squid.S1213",0.30433187058384,9.6213058358933e-27,2.97050032439875e-13,0.513705485657189,2.11049870636468e-08,0.39165477938189
"squid.S1226",0.0242707874224546,4.15014730483603e-29,9.88336280532561e-08,0.381098960236191,3.79766345271228e-06,0.327336157264202
"squid.S1301",0.0465550569249634,7.18745544745883e-29,0.0047111390838038,0.202353409872151,0.424662329848219,0.0580997781192858
"squid.S1319",0.0713874350475747,2.68342913078084e-26,0.0323348828889095,0.152479416083242,1.00569591638211e-05,0.313492600168704
"squid.S134",0.0828677651362288,2.18683007831411e-26,3.36203931690037e-09,0.413511375480603,2.90479292494861e-10,0.435962309945177
"squid.S1444",0.00374741430284722,1.17149182262879e-29,0.0117862183994693,0.18046541104751,0.413386817176913,0.0595228749645354
"squid.S1479",0.00344633108961509,1.71372379153798e-29,0.701769898807266,-0.0274754565510531,0.717480569842568,-0.0263493732205629
"squid.S1481",0.628608619338744,8.19376101876608e-30,7.56529268448432e-11,0.462274609873918,0.925156667633299,-0.00684210776124421
"squid.S1488",0.00344633108961509,1.71372379153798e-29,0.701769898807266,-0.0274754565510531,0.717480569842568,-0.0263493732205629
"squid.S1700",0.00344633108961509,1.71372379153798e-29,0.701769898807266,-0.0274754565510531,0.717480569842568,-0.0263493732205629
"squid.S1905",0.741624456609189,7.55446721034827e-30,0.146684312864561,0.103479927886034,0.807112873343076,-0.0177815664958899
"squid.S1948",0.00941115894258855,3.54081255208674e-29,1.0777027852355e-05,0.315769938191372,2.66454511949466e-11,0.458133659434626
"squid.S2131",0.0977906431438057,2.14866085357619e-29,1.66780520180345e-05,0.307023798080638,0.613466341933944,0.0367791054474066
"squid.S2160",0.0223003190222811,6.08031364158912e-29,0.000193707385914688,0.266721820844276,1.26557596297358e-13,0.502663042139385
"squid.S2250",0.0105269665230654,1.48349867469919e-29,1.93834145111135e-10,0.455977251636261,1.20153777199839e-05,0.31088746589622
"squid.S2386",0.00104436939111112,7.33933385215194e-30,0.000121455361798104,0.275748016748941,6.65490894728876e-06,0.319445886385546
"squid.SwitchLastCaseIsDefaultCheck",0.240742551044927,1.09751100217198e-28,0.000740074092301748,0.240372403929796,0.645159824127443,0.0335310988375088
"squid.UnusedPrivateMethod",0.00941115894258855,3.54081255208674e-29,2.71683444291369e-05,0.301062845179719,1.19347732060308e-05,0.310986469492899
"squid.UselessImportCheck",0.00109811291608493,7.33933385215194e-30,0.787113646418169,-0.0193768876634391,0.798603719163284,-0.018582724692788
"code_smells.antisingleton",1.57460209196685e-15,1.10880916109011e-47,0.966178258115502,0.0015157721607374,0.529023645956801,-0.0232399391253151
"code_smells.baseclass_abstract",7.22118124826161e-25,9.78364827113725e-50,0.319536633788452,0.03558362017853,0.692887933873256,0.0145816537787224
"code_smells.class_data_private",2.69205641536721e-06,4.87710624277977e-45,0.112973743069945,-0.0566589114176284,0.0451600996782004,-0.0738621273464963
"code_smells.complex_class",0.895086217609904,2.23457228967668e-41,0.00621805910113915,0.0978076337703279,0.0157827692523583,0.0889523101171695
"code_smells.lazy_class",2.01431626427933e-23,1.98606295844068e-49,0.0548750601532448,-0.0686306947638671,0.122007615253421,-0.0570516562214497
"code_smells.long_method",0.0323358429481198,5.4333024824654e-40,0.962091279399829,-0.00169906678865228,0.414387781142291,0.0301297817134525
"code_smells.long_parameter_list",1.66147310141844e-07,1.82521903283644e-45,0.276050056028729,0.038937644363058,0.385754883510746,0.0320168571234449
"code_smells.refused_parent_bequest",2.45359254812575e-20,9.10529797660513e-49,0.503754075686056,-0.0239007099902948,0.523763101656851,-0.0235373564172771
"code_smells.spaghetti_code",1.65103305207906e-31,2.94588151919124e-51,0.51456593422531,-0.0232983597943257,0.599871558920646,-0.01936757332973
"code_smells.speculative_generality",1.65103305207906e-31,2.94588151919124e-51,0.51456593422531,-0.0232983597943257,0.599871558920646,-0.01936757332973
"code_smells.swiss_army_knife",2.68569268915237e-30,6.02919771302041e-51,0.645726358753478,0.0164334692104565,0.611919573046829,0.0187308234706416
"common.java.DuplicatedBlocks",0.224683594923333,1.292879406613e-40,0.0961115815297086,0.0594842956654578,0.0101679396513425,0.0946818920092136
"squid.AssignmentInSubExpressionCheck",2.75776023944538e-23,3.37050837344651e-51,0.562647296566923,-0.0206168306055613,0.649634102569677,-0.0167719644970727
"squid.ClassCyclomaticComplexity",1.85348669076474e-27,2.7034605075353e-50,0.049959045408418,0.0700766997602768,0.00211811795741618,0.11310637398995
"squid.ClassVariableVisibilityCheck",0.0300407635591263,1.36385429915585e-45,0.398681954031211,-0.0293814008740084,0.233116130974462,-0.0440048510048988
"squid.CommentedOutCodeLine",4.3849475860029e-08,2.36715608212821e-42,0.0113548865030567,0.0854538096329927,0.0329975931522803,0.0786026888725015
"squid.EmptyStatementUsageCheck",1.4477022505682e-12,6.14662863357235e-48,0.130738917713917,-0.0535258861684976,0.576200686897219,0.0206357895381899
"squid.ForLoopCounterChangedCheck",3.33196701975853e-21,1.15096314092555e-49,0.128017725901699,-0.0541841958310413,0.381141885614773,-0.0323287157195908
"squid.HiddenFieldCheck",1.12124159140778e-21,2.16646384293372e-49,0.0245861119515162,0.080050652509291,0.000818018812904711,0.123098001051052
"squid.LabelsShouldNotBeUsedCheck",1.73196126389123e-28,1.35571996543307e-50,0.791117276332499,-0.00945895931256928,0.641539538851795,-0.017188250027658
"squid.MethodCyclomaticComplexity",0.674044859845722,2.57307872710655e-45,0.935580178096569,0.00280030806642518,0.875130243063922,0.00580227034368471
"squid.MissingDeprecatedCheck",3.93463804360718e-32,1.93092816716241e-51,0.0214961663840954,0.0821894463297068,0.0333586493038124,0.0784419853631133
"squid.ModifiersOrderCheck",1.06414296891912e-16,5.90632951542088e-50,0.330899930390905,0.0345155506453204,0.196243956168553,0.0476897543924264
"squid.ObjectFinalizeOverridenCheck",9.00570117314883e-31,2.8039192190368e-51,0.0207601476079995,0.0826226172769888,1.18004668861974e-21,0.342262490343762
"squid.RedundantThrowsDeclarationCheck",9.19282628454125e-24,1.31184921793284e-49,0.862188289603514,0.00619280802914305,0.740614383613322,0.0122226097747697
"squid.RightCurlyBraceStartLineCheck",9.01859620842426e-28,7.77194605226058e-51,0.38519642112254,0.0310103363434101,1.20574310337022e-14,0.279194786813996
"squid.S00100",5.20691888492437e-19,3.23934870740389e-50,0.0231540212777738,0.0808005745542865,1.62396072953594e-13,0.267392954454764
"squid.S00101",8.32714689091972e-26,5.30098990991172e-50,0.839146292251782,-0.00724806440160936,0.522572218212684,-0.0236048973353786
"squid.S00105",2.0084927315336e-40,3.96730000899746e-37,0.259347192937746,0.0403210775626459,0.0181278638995115,0.0870836851756087
"squid.S00107",6.99126314598006e-28,3.60730555477146e-51,0.190588199138047,-0.0467602523406777,0.554931338040286,-0.0217964092591505
"squid.S00108",5.1232944415321e-17,1.15378174681938e-49,0.803038651584217,-0.00886488947023871,0.659603321470551,-0.0162621715390086
"squid.S00112",0.582737204932998,4.96031380136607e-44,0.915893664141995,0.00366235444829318,0.641737363272562,0.0171780505279617
"squid.S00115",9.16975302942276e-23,1.76461746962212e-49,0.156821275211408,-0.0504817408045409,0.23591799128037,-0.043742389144668
"squid.S00116",3.09366569989164e-07,2.71662609794031e-49,0.207844101163295,-0.0445646750564826,0.786782562651233,-0.0099871559469272
"squid.S00117",3.90288977570961e-07,8.78076093123088e-48,0.864746264595706,-0.00575015318859926,0.642456008217485,-0.0171410093851369
"squid.S00120",3.9459035524714e-29,1.13946466596745e-50,0.257658264766092,-0.0404643506076321,0.362154905497866,-0.0336374012828186
"squid.S00122",0.717316813267016,7.21630733195869e-50,0.0207405908243907,0.0800326426840217,0.864509491920635,-0.00630039606133684
"squid.S106",3.06174219506046e-05,1.34358933396994e-47,0.549058375709322,-0.0202552121054134,0.577531550263622,-0.0205638513882839
"squid.S1066",7.16368819427109e-17,2.12576241692074e-49,0.428332708402468,-0.0281988572309896,0.396073118646751,-0.0313274189016789
"squid.S1067",2.99715008757353e-16,1.01971622586951e-48,0.500461355645349,0.0239901702925153,0.551512611198679,-0.0219849532922073
